url,title
https://baochinhphu.vn/khoi-cong-du-an-duong-vanh-dai-4-tphcm-doan-qua-tinh-binh-duong-102250618181916083.htm,Khởi công Dự án đường Vành đai 4 TPHCM đoạn qua tỉnh Bình Dương
https://baochinhphu.vn/quoc-hoi-thong-qua-luat-sua-doi-luat-chat-luong-san-pham-hang-hoa-102250618163801166.htm,"Quốc hội thông qua Luật sửa đổi Luật Chất lượng sản phẩm, hàng hóa"
https://baochinhphu.vn/thu-tuong-chu-tri-hoi-nghi-toan-quoc-chuan-bi-ky-thi-tot-nghiep-thpt-nam-2025-102250618162227559.htm,Thủ tướng chủ trì Hội nghị toàn quốc chuẩn bị Kỳ thi tốt nghiệp THPT năm 2025
https://baochinhphu.vn/bo-truong-bo-y-khong-co-tinh-trang-thuoc-gia-trong-benh-vien-102250618145456529.htm,Bộ trưởng Bộ Y tế: Không có tình trạng thuốc giả trong bệnh viện
https://baochinhphu.vn/phien-thao-luan-ve-kinh-te-xa-hoi-dien-ra-soi-noi-thang-than-trach-nhiem-102250618143350003.htm,"Phiên thảo luận về kinh tế-xã hội diễn ra sôi nổi, thẳng thắn, trách nhiệm"
https://baochinhphu.vn/pho-thu-tuong-nguyen-chi-dung-manh-me-tien-ve-phia-truoc-de-viet-nam-tro-thanh-cuong-quoc-ve-ai-10225061812095782.htm,Phó Thủ tướng Nguyễn Chí Dũng: Mạnh mẽ tiến về phía trước để Việt Nam trở thành cường quốc về AI
https://baochinhphu.vn/dieu-dong-bo-nhiem-bi-thu-tinh-uy-hai-duong-giu-chuc-pho-tong-thanh-tra-thuong-truc-thanh-tra-chinh-phu-102250618104644677.htm,"Điều động, bổ nhiệm Bí thư tỉnh ủy Hải Dương giữ chức Phó Tổng Thanh tra thường trực Thanh tra Chính phủ"
https://baochinhphu.vn/bao-chi-cach-mang-viet-nam-giai-doan-1925-1945-luc-luong-chu-luc-tien-phong-vu-khi-sac-ben-trong-cong-tac-tu-tuong-van-hoa-cua-dang-102250617164503349.htm,"Báo chí cách mạng Việt Nam giai đoạn 1925-1945: Lực lượng chủ lực, tiên phong, vũ khí sắc bén trong công tác tư tưởng - văn hóa của Đảng"
https://baochinhphu.vn/thu-tuong-luat-thuong-mai-dien-tu-can-vua-quan-ly-duoc-vua-kien-tao-phat-trien-10225061720061339.htm,"Thủ tướng: Luật Thương mại điện tử cần vừa quản lý được, vừa kiến tạo phát triển"
https://baochinhphu.vn/be-giang-lop-boi-duong-can-bo-quy-hoach-uy-vien-trung-uong-khoa-xiv-102250617202209661.htm,Bế giảng Lớp bồi dưỡng cán bộ quy hoạch Ủy viên Trung ương khóa XIV
https://baochinhphu.vn/pho-thu-tuong-le-thanh-long-tham-du-dien-dan-kinh-te-quoc-te-saint-petersburg-tai-nga-102250617195831059.htm,Phó Thủ tướng Lê Thành Long tham dự Diễn đàn Kinh tế quốc tế Saint-Petersburg tại Nga
https://baochinhphu.vn/pho-thu-tuong-tran-hong-ha-du-hoi-cho-trung-quoc-nam-a-lan-thu-9-hoi-cho-con-minh-lan-thu-29-102250617195555686.htm,"Phó Thủ tướng Trần Hồng Hà dự Hội chợ Trung Quốc - Nam Á lần thứ 9, Hội chợ Côn Minh lần thứ 29"
https://baochinhphu.vn/nghien-cuu-de-xuat-phuong-an-khai-thac-su-dung-hieu-qua-san-van-dong-quoc-gia-my-dinh-102250617191331028.htm,"Nghiên cứu, đề xuất phương án khai thác, sử dụng hiệu quả sân vận động quốc gia Mỹ Đình"
https://baochinhphu.vn/dien-mung-quoc-khanh-iceland-102250617180830335.htm,Điện mừng Quốc khánh Iceland
https://baochinhphu.vn/bo-truong-noi-vu-doi-ngu-can-bo-la-then-chot-quyet-dinh-thanh-cong-mo-hinh-chinh-quyen-2-cap-10225061718354796.htm,Bộ trưởng Nội vụ: Đội ngũ cán bộ là then chốt quyết định thành công mô hình chính quyền 2 cấp
https://baochinhphu.vn/se-co-luat-thuong-mai-dien-tu-de-siet-buon-ban-online-chong-hang-gia-hieu-qua-102250617162811745.htm,"Sẽ có Luật Thương mại điện tử để siết buôn bán online, chống hàng giả hiệu quả"
https://baochinhphu.vn/tp-can-tho-moi-san-sang-hoat-dong-tu-ngay-1-7-2025-102250617153813448.htm,TP. Cần Thơ mới sẵn sàng hoạt động từ ngày 1/7/2025
https://baochinhphu.vn/pho-thu-tuong-thuong-truc-chinh-phu-tham-chuc-mung-cong-ttdt-chinh-phu-nhan-ngay-bao-chi-cach-mang-viet-nam-102250617115803896.htm,"Phó Thủ tướng Thường trực Chính phủ thăm, chúc mừng Cổng TTĐT Chính phủ nhân kỷ niệm 100 năm Báo chí Cách mạng Việt Nam"
https://baochinhphu.vn/chinh-quyen-dia-phuong-2-cap-o-viet-nam-mo-rong-khong-gian-phat-trien-tao-thuan-loi-cho-nguoi-dan-va-doanh-nghiep-102250617111329632.htm,"Chính quyền địa phương 2 cấp ở Việt Nam: Mở rộng không gian phát triển, tạo thuận lợi cho người dân và doanh nghiệp"
https://baochinhphu.vn/thu-tuong-chu-tri-cuoc-hop-thuong-truc-chinh-phu-ve-4-du-an-ho-so-luat-10225061622315628.htm,"Thủ tướng chủ trì cuộc họp Thường trực Chính phủ về 4 dự án, hồ sơ luật"
https://baochinhphu.vn/quyet-liet-khan-truong-giai-phong-mat-bang-phuc-vu-du-an-duong-sat-toc-do-cao-bac-nam-10225061618553439.htm,"Quyết liệt, khẩn trương giải phóng mặt bằng phục vụ dự án đường sắt tốc độ cao Bắc - Nam"
https://baochinhphu.vn/dai-su-gillian-bird-thanh-cong-cua-viet-nam-cung-la-thanh-cong-cua-australia-102250616200619341.htm,Đại sứ Gillian Bird: Thành công của Việt Nam cũng là thành công của Australia
https://baochinhphu.vn/bi-thu-dang-uy-quoc-hoi-chu-tich-quoc-hoi-tran-thanh-man-chu-tri-phien-hop-ve-cong-tac-nhan-su-102250616190008304.htm,"Bí thư Đảng ủy Quốc hội, Chủ tịch Quốc hội Trần Thanh Mẫn chủ trì phiên họp về công tác nhân sự"
https://baochinhphu.vn/nghi-quyet-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-102250616182817701.htm,"Nghị quyết sửa đổi, bổ sung một số điều của Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam"
https://baochinhphu.vn/cong-bo-lenh-cua-chu-tich-nuoc-ve-nghi-quyet-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-102250616183552797.htm,"Công bố Lệnh của Chủ tịch nước về Nghị quyết sửa đổi, bổ sung một số điều của Hiến pháp"
https://baochinhphu.vn/dien-tham-hoi-ve-lu-lut-nghiem-trong-tai-nam-phi-102250616174356758.htm,Điện thăm hỏi về lũ lụt nghiêm trọng tại Nam Phi
https://baochinhphu.vn/tong-bi-thu-to-lam-dinh-hinh-mot-tam-nhin-moi-cho-thu-do-trong-thoi-dai-moi-102250616164220579.htm,Tổng Bí thư Tô Lâm: Định hình một tầm nhìn mới cho Thủ đô trong thời đại mới
https://baochinhphu.vn/thong-qua-luat-to-chuc-chinh-quyen-dia-phuong-sua-doi-buoc-ngoat-lich-su-van-hanh-mo-hinh-chinh-quyen-2-cap-102250616095440391.htm,Thông qua Luật Tổ chức chính quyền địa phương (sửa đổi): Bước ngoặt lịch sử vận hành mô hình chính quyền 2 cấp
https://baochinhphu.vn/nang-cao-nang-luc-quan-ly-mo-duong-cho-phat-trien-nganh-hang-khong-hien-dai-hoi-nhap-10225061614021547.htm,"Nâng cao năng lực quản lý, 'mở đường' cho ngành hàng không phát triển hiện đại, hội nhập"
https://baochinhphu.vn/quoc-hoi-thong-qua-luat-sua-doi-bo-sung-mot-so-dieu-cua-luat-quang-cao-102250616103118928.htm,"Quốc hội thông qua Luật sửa đổi, bổ sung một số điều của Luật Quảng cáo"
https://baochinhphu.vn/quoc-hoi-chinh-thuc-thong-qua-nghi-quyet-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nam-2013-102250616092411276.htm,"Quốc hội chính thức thông qua Nghị quyết sửa đổi, bổ sung một số điều của Hiến pháp năm 2013"
https://baochinhphu.vn/thu-tuong-63-tinh-thanh-hay-34-tinh-thanh-cung-la-dat-nuoc-la-que-huong-102250615121423003.htm,"Thủ tướng: 63 tỉnh thành hay 34 tỉnh thành cũng là đất nước, là quê hương"
https://baochinhphu.vn/chu-tich-quoc-hoi-tran-thanh-man-gap-mat-cac-co-quan-bao-chi-102250615114657312.htm,Chủ tịch Quốc hội Trần Thanh Mẫn gặp mặt các cơ quan báo chí
https://baochinhphu.vn/viet-nam-chinh-thuc-tro-thanh-nuoc-doi-tac-cua-brics-102250614224152828.htm,Bộ Ngoại giao thông tin về việc Việt Nam trở thành Nước Đối tác BRICS
https://baochinhphu.vn/chuyen-di-cua-thu-tuong-voi-nhung-dau-an-dac-biet-thong-diep-manh-me-thuc-chat-102250614174620448.htm,"Chuyến đi của Thủ tướng với những dấu ấn đặc biệt, thông điệp mạnh mẽ, thực chất"
https://baochinhphu.vn/tu-ngay-1-7-mttq-va-cac-to-chuc-chinh-tri-xa-hoi-hoat-dong-theo-mo-hinh-moi-1022506141646186.htm,Từ ngày 1/7 MTTQ và các tổ chức chính trị - xã hội hoạt động theo mô hình mới
https://baochinhphu.vn/thu-tuong-dieu-quan-trong-nhat-trong-cuoc-cach-mang-ve-bo-may-la-chuyen-doi-trang-thai-sang-kien-tao-chu-dong-phuc-vu-nguoi-dan-102250614124302559.htm,"Thủ tướng: Điều quan trọng nhất trong cuộc cách mạng về bộ máy là chuyển đổi trạng thái sang kiến tạo, chủ động phục vụ người dân"
https://baochinhphu.vn/phat-trien-cong-nghiep-hoa-chat-huong-toi-hoa-hoc-xanh-kinh-te-tuan-hoan-102250614122648498.htm,"Phát triển công nghiệp hóa chất hướng tới hóa học xanh, kinh tế tuần hoàn"
https://baochinhphu.vn/luat-moi-mo-rong-quyen-tu-chu-cho-doanh-nghiep-nha-nuoc-102250614111239597.htm,Luật mới mở rộng quyền tự chủ cho doanh nghiệp nhà nước
https://baochinhphu.vn/thong-qua-luat-cong-nghiep-cong-nghe-so-tang-toc-make-in-vietnam-vuon-ra-toan-cau-102250614120409337.htm,"Thông qua Luật Công nghiệp Công nghệ số: Tăng tốc 'Make in Vietnam', vươn ra toàn cầu"
https://baochinhphu.vn/chu-tich-nuoc-luong-cuong-trao-quyet-dinh-thang-cap-bac-ham-thuong-tuong-cho-lanh-dao-bo-cong-an-102250614120551458.htm,Chủ tịch nước Lương Cường trao quyết định thăng cấp bậc hàm Thượng tướng cho lãnh đạo Bộ Công an
https://baochinhphu.vn/quoc-hoi-thong-qua-luat-thue-thu-nhap-doanh-nghiep-10225061410181151.htm,Quốc hội thông qua Luật Thuế Thu nhập doanh nghiệp
https://baochinhphu.vn/cong-tac-giam-sat-la-trong-tam-cua-cap-uy-uy-ban-kiem-tra-cac-cap-trong-giai-doan-nay-102250614104534366.htm,"Công tác giám sát là trọng tâm của cấp ủy, ủy ban kiểm tra các cấp trong giai đoạn này"
https://baochinhphu.vn/nhung-diem-moi-trong-quy-dinh-huong-dan-cua-trung-uong-ve-thi-hanh-dieu-le-dang-102250614094729762.htm,"Những điểm mới trong quy định, hướng dẫn của Trung ương về thi hành Điều lệ Đảng"
https://baochinhphu.vn/tren-15-trieu-dai-bieu-du-hoi-nghi-toan-quoc-tap-huan-ve-to-chuc-va-hoat-dong-cua-to-chuc-dang-chinh-quyen-mat-tran-to-quoc-doan-the-10225061409593729.htm,"Trên 1,5 triệu đại biểu dự Hội nghị toàn quốc tập huấn về tổ chức và hoạt động của tổ chức Đảng, chính quyền, Mặt trận Tổ quốc, đoàn thể"
https://baochinhphu.vn/ap-thue-tieu-thu-dac-biet-voi-dieu-hoa-tu-24000-90000-btu-nuoc-giai-khat-co-duong-102250614094451194.htm,"Áp thuế tiêu thụ đặc biệt với điều hòa từ 24.000 - 90.000 BTU, nước giải khát có đường"
https://baochinhphu.vn/thu-tuong-pham-minh-chinh-ve-toi-ha-noi-ket-thuc-tot-dep-chuyen-cong-tac-tai-chau-au-102250614085005672.htm,"Thủ tướng Phạm Minh Chính về tới Hà Nội, kết thúc tốt đẹp chuyến công tác tại châu Âu"
https://baochinhphu.vn/chuyen-cong-tac-cua-thu-tuong-tai-3-nuoc-chau-au-dat-nhieu-ket-qua-co-y-nghia-quan-trong-thuc-chat-102250613181220147.htm,"Chuyến công tác của Thủ tướng tại 3 nước châu Âu đạt  nhiều kết quả có ý nghĩa quan trọng, thực chất"
https://baochinhphu.vn/thu-tuong-ket-thuc-chuyen-cong-tac-sau-84-hoat-dong-tai-3-nuoc-chau-au-102250613194335609.htm,"Thủ tướng lên đường về nước, kết thúc tốt đẹp chuyến công tác sau gần 90 hoạt động tại 3 nước châu Âu"
https://baochinhphu.vn/an-giang-va-kien-giang-tich-cuc-chuan-bi-cac-dieu-kien-de-van-hanh-tinh-moi-tu-1-7-102250613204543176.htm,An Giang và Kiên Giang tích cực chuẩn bị các điều kiện để vận hành tỉnh mới từ 1/7
https://baochinhphu.vn/viet-nam-len-an-cac-hanh-dong-leo-thang-nguy-hiem-tai-khu-vuc-trung-dong-102250613201909049.htm,Việt Nam lên án các hành động leo thang nguy hiểm tại khu vực Trung Đông
https://baochinhphu.vn/dien-mung-thu-tuong-mong-co-10225061320225867.htm,Điện mừng Thủ tướng Mông Cổ
https://baochinhphu.vn/thu-tuong-de-nghi-dai-hoc-y-khoa-danh-tieng-nhat-thuy-dien-hop-tac-sau-rong-hon-voi-viet-nam-102250613192641005.htm,Thủ tướng đề nghị đại học y khoa danh tiếng nhất Thụy Điển hợp tác sâu rộng hơn với Việt Nam
https://baochinhphu.vn/dien-tham-hoi-vu-xa-sung-lam-nhieu-nguoi-thuong-vong-o-ao-102250613201255195.htm,Điện thăm hỏi vụ xả súng làm nhiều người thương vong ở Áo
https://baochinhphu.vn/pho-tong-thu-ky-lhq-an-tuong-voi-no-luc-khac-phuc-bom-min-va-vai-tro-gin-giu-hoa-binh-cua-viet-nam-102250613171409581.htm,Phó Tổng Thư ký LHQ ấn tượng với nỗ lực khắc phục bom mìn và vai trò gìn giữ hòa bình của Việt Nam
https://baochinhphu.vn/viet-nam-thuy-dien-tro-thanh-doi-tac-chien-luoc-ve-khoa-hoc-cong-nghe-va-doi-moi-sang-tao-102250613180313865.htm,Việt Nam - Thụy Điển trở thành Đối tác chiến lược về khoa học-công nghệ và đổi mới sáng tạo
https://baochinhphu.vn/dai-bieu-hdnd-co-quyen-chat-van-chu-tich-ubnd-chanh-an-tand-vien-truong-vksnd-102250613164238104.htm,"Đại biểu HĐND có quyền chất vấn Chủ tịch UBND, Chánh án TAND, Viện trưởng VKSND"
https://baochinhphu.vn/thu-tuong-pham-minh-chinh-gui-dien-chia-buon-ve-vu-tai-nan-hang-khong-nghiem-trong-tai-an-do-102250613170249877.htm,Thủ tướng Phạm Minh Chính gửi Điện chia buồn về vụ tai nạn hàng không nghiêm trọng tại Ấn Độ
https://baochinhphu.vn/bao-dam-tinh-on-dinh-lau-dai-cua-hien-phap-102250613152205743.htm,"Bảo đảm tính ổn định, lâu dài của Hiến pháp"
https://baochinhphu.vn/xay-dung-co-che-dac-thu-dot-pha-du-manh-de-phat-trien-thanh-pho-hai-phong-102250613144754895.htm,"Xây dựng cơ chế đặc thù, đột phá, đủ mạnh để phát triển Thành phố Hải Phòng"
https://baochinhphu.vn/dai-hoi-dai-bieu-dang-bo-vec-doan-ket-dan-chu-ky-cuong-dot-pha-phat-trien-102250613121124454.htm,Đại hội đại biểu Đảng bộ VEC: 'Đoàn kết - Dân chủ - Kỷ cương - Đột phá - Phát triển'
https://baochinhphu.vn/phat-trien-cong-tac-day-va-hoc-tieng-viet-tai-nhat-ban-102250613111943129.htm,Phát triển công tác dạy và học tiếng Việt tại Nhật Bản
https://baochinhphu.vn/thu-tuong-pham-minh-chinh-tham-gia-dinh-co-thu-tuong-thuy-dien-olof-palme-102250612235331583.htm,Thủ tướng Phạm Minh Chính thăm gia đình cố Thủ tướng Thụy Điển Olof Palme
https://baochinhphu.vn/tong-thong-lithuania-gitanas-nauseda-va-phu-nhan-ket-thuc-chuyen-tham-chinh-thuc-viet-nam-102250613003315146.htm,Tổng thống Lithuania Gitanas Nauseda và Phu nhân kết thúc chuyến thăm chính thức Việt Nam
https://baochinhphu.vn/thuy-dien-san-sang-ho-tro-giup-viet-nam-tro-thanh-nuoc-phat-trien-co-thu-nhap-cao-102250612194014106.htm,Thụy Điển sẵn sàng hỗ trợ giúp Việt Nam trở thành nước phát triển có thu nhập cao
https://baochinhphu.vn/thu-tuong-pham-minh-chinh-hoi-kien-cong-chua-ke-vi-thuy-dien-va-phu-quan-102250612193826446.htm,Thủ tướng Phạm Minh Chính hội kiến Công chúa kế vị Thụy Điển và Phu quân
